location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Maninagar, Ahmedabad - GPCB",pm25,23.31,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 09:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.21,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 08:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.21,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 08:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.87,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 07:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,32.35,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 07:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,32.35,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 07:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.2,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 06:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,17.41,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 06:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,17.87,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 04:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.11,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 03:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.11,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 03:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,24.84,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 02:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,8.89,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 02:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,15.74,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 01:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,15.74,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 01:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,10.12,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 00:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,10.12,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 00:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,10.12,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-06 00:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,15.35,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 23:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,15.35,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 23:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,25.55,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 22:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,29.28,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 21:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,43.2,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 21:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,43.2,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 21:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,43.2,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 21:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,67.15,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 20:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,67.15,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-05 20:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,10.62,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 23:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,18.38,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 20:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 06:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,47.2,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 06:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.58,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 05:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,33.07,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 05:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,33.07,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-04 05:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,14.27,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-03 22:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,14.27,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-03 22:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,14.27,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-03 22:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,14.31,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-03 21:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,15.49,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-08-03 21:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,66.75,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 04:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,66.21,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 03:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.74,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 03:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.74,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 03:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,50.74,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 03:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,49.77,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 02:45:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,21.48,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 02:30:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,21.48,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 02:15:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,21.48,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 02:00:00,23.002657,72.591912
"Maninagar, Ahmedabad - GPCB",pm25,21.81,b'\xc2\xb5g/m\xc2\xb3',IN,Ahmedabad,2020-07-31 01:45:00,23.002657,72.591912
