location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Golden Temple, Amritsar - PPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-08 05:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,20.44,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 22:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,20.54,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 19:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,20.54,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 19:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.01,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 19:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.24,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 18:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.94,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 17:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.64,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 17:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.66,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 16:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,20.69,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 02:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.49,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 00:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.49,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 00:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.49,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-07 00:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,35.14,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 23:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,35.14,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 23:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.87,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 23:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.23,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 22:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.03,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 22:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.94,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 21:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.94,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 21:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.94,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 21:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,26.45,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 21:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.71,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 20:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.71,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 20:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,35.01,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 19:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,50.78,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 18:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,82.23,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 17:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,82.23,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 17:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.59,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 16:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,34.75,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 16:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,37.83,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 15:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,37.83,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 15:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,30.67,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 15:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,27.09,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 14:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,22.8,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 14:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,20.66,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 13:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.69,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 12:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.69,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 12:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 12:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.18,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 11:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.18,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 11:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,23.18,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 11:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,26.54,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 11:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.22,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 10:30:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,28.22,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 10:15:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,24.07,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 10:00:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.99,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 09:45:00,31.62,74.876512
"Golden Temple, Amritsar - PPCB",pm25,21.99,b'\xc2\xb5g/m\xc2\xb3',IN,Amritsar,2020-08-06 09:30:00,31.62,74.876512
