location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"New Collectorate, Baghpat - UPPCB",pm25,25,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 16:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,17,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 15:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,7,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 12:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 05:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,15,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 05:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,8,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 02:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,8,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 02:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,6,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-07 00:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,6,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 23:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,6,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 23:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 23:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 22:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 22:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,5,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 22:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,5,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 21:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 20:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,1,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 20:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 16:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 15:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,12,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 15:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,1,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 14:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 12:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 12:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,4,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 12:15:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,2,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 12:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,2,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 11:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,2,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 11:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 11:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,2,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 10:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,2,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 09:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 09:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 08:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 08:00:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 07:45:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 07:30:00,28.974801,77.213357
"New Collectorate, Baghpat - UPPCB",pm25,3,b'\xc2\xb5g/m\xc2\xb3',IN,Baghpat,2020-08-06 07:15:00,28.974801,77.213357
