location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Sector-2 IMT, Manesar - HSPCB",pm25,39.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 18:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,63.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 16:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,42.6,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 14:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,43.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 13:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,39.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 09:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,65.9,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 08:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,4.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-11 02:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,12.4,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 20:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,16.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 17:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,29.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 15:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,29.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 14:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,37.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 12:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,45.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 11:15:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,42.8,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 11:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,39.3,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 10:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,57.6,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 08:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,30.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 04:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,34.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 02:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,36.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 01:45:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,36.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 01:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,38.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-10 01:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-09 15:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,29.2,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-09 10:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,37.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-09 08:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,31.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-09 07:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,12.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-09 01:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,16.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-09 00:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,22.5,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-08 23:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,31.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-08 22:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,53.0,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-08 13:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,53.9,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-08 03:30:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,82.1,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-08 02:00:00,28.360699,76.93609
"Sector-2 IMT, Manesar - HSPCB",pm25,62.7,b'\xc2\xb5g/m\xc2\xb3',IN,Manesar ,2020-08-07 20:00:00,28.360699,76.93609
